1X1	5.9604644775390625e-06	1.0013580322265625e-05
2X2	0.00010800361633300781	0.00011301040649414062
3X3	0.00013780593872070312	0.00016880035400390625
4X4	0.0002429485321044922	0.0002608299255371094
5X5	0.00030684471130371094	0.0003199577331542969
6X6	0.00034880638122558594	0.0003638267517089844
7X7	0.000392913818359375	0.0004107952117919922
8X8	0.0004417896270751953	0.0004639625549316406
9X9	0.0004990100860595703	0.0005278587341308594
10X10	0.0006058216094970703	0.0006690025329589844
11X11	0.0007519721984863281	0.0008268356323242188
12X12	0.0008997917175292969	0.0009438991546630859
13X13	0.0010039806365966797	0.0010898113250732422
14X14	0.0011868476867675781	0.0012888908386230469
15X15	0.0013988018035888672	0.0015048980712890625
16X16	0.0017027854919433594	0.0018188953399658203
17X17	0.0019299983978271484	0.0020499229431152344
18X18	0.0021588802337646484	0.002290964126586914
19X19	0.0024290084838867188	0.0025827884674072266
20X20	0.0027189254760742188	0.0028607845306396484
21X21	0.002974987030029297	0.0030829906463623047
22X22	0.003197908401489258	0.0033159255981445312
23X23	0.0034279823303222656	0.0035619735717773438
24X24	0.0036878585815429688	0.0038399696350097656
25X25	0.003963947296142578	0.0041048526763916016
26X26	0.004222869873046875	0.00438690185546875
27X27	0.004514932632446289	0.004700899124145508
28X28	0.004850864410400391	0.005048990249633789
29X29	0.005220890045166016	0.005423784255981445
30X30	0.0055849552154541016	0.005831003189086914
31X31	0.006021976470947266	0.006218910217285156
32X32	0.006390810012817383	0.006597995758056641
33X33	0.006794929504394531	0.007030010223388672
34X34	0.0072519779205322266	0.007512807846069336
35X35	0.007727861404418945	0.007970809936523438
36X36	0.008194923400878906	0.00845789909362793
37X37	0.008688926696777344	0.00896596908569336
38X38	0.009205818176269531	0.009492874145507812
39X39	0.009742975234985352	0.01004481315612793
40X40	0.01030278205871582	0.010661840438842773
41X41	0.010935783386230469	0.011278867721557617
42X42	0.011577844619750977	0.011929988861083984
43X43	0.01231694221496582	0.012685775756835938
44X44	0.01305079460144043	0.01346898078918457
45X45	0.013898849487304688	0.014390945434570312
46X46	0.01479792594909668	0.015233993530273438
47X47	0.015565872192382812	0.016045808792114258
48X48	0.01639389991760254	0.016946792602539062
49X49	0.017293930053710938	0.017766952514648438
50X50	0.01811695098876953	0.019684791564941406
51X51	0.020134925842285156	0.0206758975982666
52X52	0.02108287811279297	0.02164483070373535
53X53	0.022092819213867188	0.023415803909301758
54X54	0.024213790893554688	0.025160789489746094
55X55	0.02586078643798828	0.026776790618896484
56X56	0.02754688262939453	0.028502941131591797
57X57	0.029060840606689453	0.0296628475189209
58X58	0.03014397621154785	0.030769824981689453
59X59	0.03129696846008301	0.03193998336791992
60X60	0.0325169563293457	0.033188819885253906
61X61	0.033721923828125	0.03442096710205078
62X62	0.034976959228515625	0.035707950592041016
63X63	0.03626894950866699	0.03700089454650879
64X64	0.037570953369140625	0.038327932357788086
65X65	0.038916826248168945	0.039691925048828125
66X66	0.040292978286743164	0.04117894172668457
67X67	0.04185080528259277	0.04268980026245117
68X68	0.04333782196044922	0.04418492317199707
69X69	0.044859886169433594	0.045732975006103516
70X70	0.04640793800354004	0.04729580879211426
71X71	0.04798293113708496	0.04889678955078125
72X72	0.04979991912841797	0.05083298683166504
73X73	0.05158591270446777	0.05258488655090332
74X74	0.053369998931884766	0.05435800552368164
75X75	0.055139780044555664	0.056163787841796875
76X76	0.05696988105773926	0.05803680419921875
77X77	0.05884289741516113	0.059918880462646484
78X78	0.06073784828186035	0.06183600425720215
79X79	0.06267499923706055	0.06419897079467773
80X80	0.06532096862792969	0.06657195091247559
81X81	0.06754493713378906	0.06877589225769043
82X82	0.07077980041503906	0.07290792465209961
83X83	0.0743868350982666	0.0765848159790039
84X84	0.07800984382629395	0.07929182052612305
85X85	0.08027100563049316	0.08156180381774902
86X86	0.08255982398986816	0.0838627815246582
87X87	0.08492588996887207	0.08626079559326172
88X88	0.08729195594787598	0.08872199058532715
89X89	0.08978080749511719	0.09118795394897461
90X90	0.09226083755493164	0.09370779991149902
91X91	0.0948328971862793	0.09629392623901367
92X92	0.09741592407226562	0.09893989562988281
93X93	0.10007882118225098	0.10159993171691895
94X94	0.10276579856872559	0.10433292388916016
95X95	0.10554790496826172	0.10712599754333496
96X96	0.10834193229675293	0.10997486114501953
97X97	0.11121892929077148	0.11319398880004883
98X98	0.11464285850524902	0.11653590202331543
99X99	0.11788082122802734	0.12072896957397461
100X100	0.12223291397094727	0.1261298656463623
101X101	0.12837886810302734	0.1301708221435547
102X102	0.13163399696350098	0.13348078727722168
103X103	0.13487792015075684	0.136887788772583
104X104	0.1385209560394287	0.14048981666564941
105X105	0.14197683334350586	0.14388298988342285
106X106	0.1453559398651123	0.14730596542358398
107X107	0.14880681037902832	0.15085196495056152
108X108	0.15239596366882324	0.1544198989868164
109X109	0.15598392486572266	0.15804195404052734
110X110	0.1596238613128662	0.16181683540344238
111X111	0.16374897956848145	0.16618680953979492
112X112	0.1679389476776123	0.17110085487365723
113X113	0.17280793190002441	0.17725181579589844
114X114	0.17946791648864746	0.18174386024475098
115X115	0.1834728717803955	0.18581891059875488
116X116	0.18756794929504395	0.18988895416259766
117X117	0.19165682792663574	0.19401097297668457
118X118	0.19582891464233398	0.1982119083404541
119X119	0.20006990432739258	0.2025439739227295
120X120	0.20441079139709473	0.2069239616394043
121X121	0.20886492729187012	0.21141695976257324
122X122	0.2135019302368164	0.21649384498596191
123X123	0.21853399276733398	0.22224879264831543
124X124	0.22502398490905762	0.22879695892333984
125X125	0.23084378242492676	0.2337818145751953
