185	0.0018401145935058594	0.0015540122985839844	0.003576040267944336	0.0020220279693603516	0.00041794776916503906
186	0.0025839805603027344	0.0017919540405273438	0.004758119583129883	0.0030791759490966797	0.00048804283142089844
187	0.002562999725341797	0.0016169548034667969	0.003596782684326172	0.0020639896392822266	0.0006990432739257812
188	0.0020639896392822266	0.0015971660614013672	0.003947019577026367	0.002225160598754883	0.0003809928894042969
189	0.0024209022521972656	0.0026199817657470703	0.003741025924682617	0.002093791961669922	0.00041294097900390625
190	0.0020089149475097656	0.0016710758209228516	0.004389047622680664	0.0021238327026367188	0.0003800392150878906
191	0.002457141876220703	0.0017709732055664062	0.0039119720458984375	0.0022459030151367188	0.0004210472106933594
192	0.002582073211669922	0.0023908615112304688	0.004022836685180664	0.002170085906982422	0.00037789344787597656
193	0.0022139549255371094	0.001689910888671875	0.0037279129028320312	0.002004861831665039	0.0004000663757324219
194	0.0026819705963134766	0.0020439624786376953	0.004446983337402344	0.002398967742919922	0.0004420280456542969
195	0.002254009246826172	0.0017969608306884766	0.00416111946105957	0.00251007080078125	0.0003790855407714844
196	0.0020189285278320312	0.0017349720001220703	0.003815889358520508	0.0022580623626708984	0.00037598609924316406
197	0.0022139549255371094	0.001764059066772461	0.003979206085205078	0.002070903778076172	0.0004868507385253906
198	0.0020110607147216797	0.0017991065979003906	0.00391697883605957	0.002073049545288086	0.0005679130554199219
199	0.0022270679473876953	0.0017848014831542969	0.00417017936706543	0.002295970916748047	0.0004191398620605469
200	0.002246856689453125	0.0022499561309814453	0.004441022872924805	0.002274036407470703	0.0003809928894042969
201	0.002302885055541992	0.0018279552459716797	0.005280971527099609	0.003145933151245117	0.0004849433898925781
202	0.0025060176849365234	0.002151012420654297	0.004426002502441406	0.004264116287231445	0.0004911422729492188
203	0.0024938583374023438	0.002132892608642578	0.0044291019439697266	0.002279996871948242	0.0004131793975830078
204	0.002259969711303711	0.0018858909606933594	0.004217863082885742	0.002310037612915039	0.0004088878631591797
205	0.002177000045776367	0.0019021034240722656	0.0043489933013916016	0.002351999282836914	0.000453948974609375
206	0.0024139881134033203	0.0019409656524658203	0.004408836364746094	0.0024499893188476562	0.00041604042053222656
207	0.002332925796508789	0.001940011978149414	0.004391908645629883	0.002480030059814453	0.00043702125549316406
208	0.002621889114379883	0.002001047134399414	0.005341053009033203	0.0024290084838867188	0.0004100799560546875
209	0.0025701522827148438	0.001970052719116211	0.004436016082763672	0.002599000930786133	0.00042510032653808594
210	0.0038428306579589844	0.0027861595153808594	0.004961967468261719	0.0026237964630126953	0.0004630088806152344
211	0.0025200843811035156	0.002009153366088867	0.004513978958129883	0.0025191307067871094	0.00042891502380371094
212	0.003072023391723633	0.0021660327911376953	0.004569053649902344	0.0026412010192871094	0.0004260540008544922
213	0.002485036849975586	0.0020411014556884766	0.0067751407623291016	0.002874135971069336	0.0004980564117431641
214	0.002660989761352539	0.0022351741790771484	0.005192995071411133	0.0027430057525634766	0.00043201446533203125
